session_id,user_agent_type,label,char,flight_time,is_error,sequence_idx,flight_time_var,flight_time_norm
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0, ,58,0,298,8205.300000000007,-0.7575800381814062
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,f,75,0,299,245.3000000000073,-0.5609082972970122
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,e,260,0,300,7333.3000000000075,1.579343000562569
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,l,134,0,301,6877.700000000007,0.12165833283117866
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,t,94,0,302,6563.200000000007,-0.341098704543866
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0, ,141,0,303,5193.700000000007,0.20264081437181147
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,s,92,0,304,4692.200000000006,-0.3642365564126182
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,o,83,0,305,709.7000000000053,-0.46835688982200324
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,f,67,0,306,763.3000000000046,-0.6534597047720211
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,t,142,0,307,1190.5000000000052,0.21420974030618758
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0, ,109,0,308,819.3000000000048,-0.16756481552822425
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,u,111,0,309,828.800000000005,-0.144426963659472
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,n,66,0,310,1051.5000000000048,-0.6650286307063973
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,d,49,0,311,1404.3000000000047,-0.8617003715907912
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,e,59,0,312,848.2000000000038,-0.7460111122470301
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,r,629,0,313,62780.200000000004,5.848276670347356
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,f,158,0,314,61534.700000000004,0.39931255525620546
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,o,134,0,315,58168.700000000004,0.12165833283117866
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,o,127,0,316,53270.3,0.04067585129054585
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,t,100,0,317,50277.3,-0.2716851489376093
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,",",109,0,318,513.2999999999922,-0.16756481552822425
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0, ,93,0,319,305.2999999999907,-0.3526676304782421
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,g,300,0,320,7592.699999999994,2.042100037937614
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,r,125,0,321,7612.299999999994,0.01753799942179362
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,o,84,0,322,8026.699999999993,-0.45678796388762716
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,u,58,0,323,9393.499999999993,-0.7575800381814062
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,p,67,0,324,10035.699999999993,-0.6534597047720211
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,d,328,0,325,12617.299999999996,2.366029964100145
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,n,58,0,326,13762.999999999995,-0.7575800381814062
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,Backspace,243,1,327,16036.699999999999,1.3826712596781754
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,Backspace,94,1,328,14625.5,-0.341098704543866
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,Backspace,106,1,329,13155.200000000003,-0.20227159333135258
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,n,168,0,330,5299.199999999999,0.5150018145999666
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,d,93,0,331,4217.7,-0.3526676304782421
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,i,17,0,332,2884.2999999999947,-1.231906001490827
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,n,82,0,333,2922.699999999995,-0.4799258157563794
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,g,76,0,334,2910.6999999999944,-0.5493393713626361
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0, ,76,0,335,886.6999999999924,-0.5493393713626361
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,t,67,0,336,707.2999999999918,-0.6534597047720211
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,h,59,0,337,81.49999999999282,-0.7460111122470301
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,e,50,0,338,126.29999999999208,-0.8501314456564151
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0, ,75,0,339,121.29999999999208,-0.5609082972970122
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,m,67,0,340,89.79999999999185,-0.6534597047720211
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,o,50,0,341,118.69999999999146,-0.8501314456564151
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,m,108,0,342,569.4999999999925,-0.17913374146260036
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,e,143,0,343,1369.2999999999947,0.2257786662405637
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,n,41,0,344,1831.699999999994,-0.9542517790658002
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,t,145,0,345,2471.2999999999956,0.24891651810931595
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0, ,101,0,346,1782.7999999999968,-0.26011622300323317
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,i,99,0,347,1797.1999999999966,-0.2832540748719854
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,n,67,0,348,1538.7999999999947,-0.6534597047720211
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0, ,109,0,349,777.1999999999963,-0.16756481552822425
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,p,134,0,350,576.9999999999961,0.12165833283117866
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,u,168,0,351,1441.2999999999977,0.5150018145999666
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,r,99,0,352,1441.2999999999977,-0.2832540748719854
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,e,59,0,353,1647.6999999999975,-0.7460111122470301
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,",",74,0,354,1976.6999999999969,-0.5724772232313883
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0, ,87,0,355,1779.2999999999959,-0.4220811860844988
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,u,191,0,356,2696.999999999996,0.7810871110906172
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,n,92,0,357,2717.2999999999956,-0.3642365564126182
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,h,176,0,358,3021.499999999998,0.6075532220749755
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,u,368,0,359,12958.700000000004,2.8287870014751895
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,r,218,0,360,10116.000000000007,1.0934481113187724
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,r,134,0,361,11278.800000000007,0.12165833283117866
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,i,118,0,362,10041.200000000006,-0.0634444821188392
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,e,40,0,363,15562.800000000003,-0.9658207050001762
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,d,93,0,364,4232.799999999997,-0.3526676304782421
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0, ,84,0,365,1298.1999999999953,-0.45678796388762716
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,e,83,0,366,793.2999999999944,-0.46835688982200324
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,x,142,0,367,1321.2999999999947,0.21420974030618758
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,i,126,0,368,719.2999999999962,0.029106925356169735
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,s,101,0,369,681.6999999999963,-0.26011622300323317
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,t,68,0,370,918.4999999999959,-0.641890778837645
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,e,376,0,371,15011.800000000001,2.9213384089501986
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,n,134,0,372,15107.000000000002,0.12165833283117866
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,c,93,0,373,15902.300000000001,-0.3526676304782421
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,e,84,0,374,16414.0,-0.45678796388762716
d554710b-5ea3-459b-87e8-c0c4185f55b5,desktop,0,.,58,0,375,16849.0,-0.7575800381814062
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,T,0,0,0,0.0,-1.355376368781828
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,h,386,0,1,0.0,3.382189740179819
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,151,0,2,0.0,0.49792021788451574
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,124,0,3,0.0,0.16653606000377877
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,s,101,0,4,20311.3,-0.11575414856129349
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,u,34,0,5,17951.7,-0.9380777995986779
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,n,66,0,6,2143.7,-0.5453262050733599
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,l,478,0,7,32652.800000000003,4.511350574440108
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,i,67,0,8,34345.700000000004,-0.5330527177444437
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,g,99,0,9,34394.700000000004,-0.14030112321912586
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,h,102,0,10,31416.300000000007,-0.1034806612323773
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,t,41,0,11,32746.300000000007,-0.8521633882962646
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,110,0,12,840.7000000000007,-0.005292762601047828
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,f,74,0,13,791.700000000001,-0.44713830644203045
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,a,92,0,14,753.2000000000008,-0.22621553452153914
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,i,33,0,15,1077.4999999999993,-0.9503512869275941
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,l,160,0,16,2184.200000000002,0.6083816038447614
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,Backspace,235,1,17,6321.700000000005,1.5288931535134753
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,Backspace,109,1,18,5782.700000000006,-0.017566249929964015
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,Backspace,291,1,19,10339.80000000001,2.2162084439327816
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,i,152,0,20,5282.300000000013,0.5101937052134319
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,l,151,0,21,5430.800000000013,0.49792021788451574
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,t,83,0,22,6449.20000000001,-0.3366769204817848
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,101,0,23,6654.800000000009,-0.11575414856129349
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,r,77,0,24,1326.2000000000048,-0.4103178444552819
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,98,0,25,851.000000000004,-0.15257461054804206
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,d,144,0,26,689.3000000000037,0.41200580658210245
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,125,0,27,672.5000000000042,0.17880954733269494
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,t,75,0,28,911.7000000000039,-0.4348648191131143
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,h,67,0,29,1065.700000000004,-0.5330527177444437
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,r,77,0,30,1193.8000000000036,-0.4103178444552819
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,o,34,0,31,1061.8000000000025,-0.9380777995986779
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,u,100,0,32,569.3000000000022,-0.12802763589020968
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,g,49,0,33,647.3000000000019,-0.7539754896649351
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,h,109,0,34,1033.7000000000023,-0.017566249929964015
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,75,0,35,1031.3000000000022,-0.4348648191131143
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,t,19,0,36,1371.800000000002,-1.1221801095324206
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,h,115,0,37,1638.8000000000022,0.05607467404353309
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,59,0,38,1536.8000000000022,-0.6312406163757732
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,107,0,39,1504.0000000000023,-0.042113224587796386
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,l,18,0,40,2153.8000000000015,-1.1344535968613367
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,67,0,41,1544.200000000002,-0.5330527177444437
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,a,50,0,42,1030.7000000000014,-0.7417020023360189
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,v,109,0,43,1500.700000000002,-0.017566249929964015
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,41,0,44,1157.5000000000014,-0.8521633882962646
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,s,145,0,45,1906.8000000000027,0.42427929391101865
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,",",50,0,46,2095.5000000000027,-0.7417020023360189
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,74,0,47,1862.700000000003,-0.44713830644203045
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,p,68,0,48,1682.3000000000027,-0.5207792304155275
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,a,82,0,49,1309.2000000000032,-0.348950407810701
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,i,93,0,50,258.8000000000028,-0.21394204719262297
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,n,67,0,51,117.700000000003,-0.5330527177444437
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,i,109,0,52,313.70000000000334,-0.017566249929964015
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,n,76,0,53,263.30000000000337,-0.4225913317841981
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,g,51,0,54,508.200000000003,-0.7294285150071027
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,Backspace,282,1,55,8956.500000000005,2.1057470579725357
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,Backspace,110,1,56,8251.300000000007,-0.005292762601047828
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,Backspace,109,1,57,8251.300000000007,-0.017566249929964015
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,t,58,0,58,8762.500000000007,-0.6435141037046894
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,i,108,0,59,7388.8000000000075,-0.029839737258880197
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,n,52,0,60,879.800000000005,-0.7171550276781865
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,g,66,0,61,769.8000000000045,-0.5453262050733599
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,26,0,62,886.0000000000036,-1.0362656982300074
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,t,109,0,63,1304.2000000000041,-0.017566249929964015
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,h,42,0,64,994.0000000000034,-0.8398899009673484
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,74,0,65,1013.8000000000037,-0.44713830644203045
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,59,0,66,1014.5000000000036,-0.6312406163757732
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,f,92,0,67,697.7000000000044,-0.22621553452153914
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,o,59,0,68,352.7000000000038,-0.6312406163757732
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,r,92,0,69,272.7000000000044,-0.22621553452153914
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,75,0,70,272.30000000000445,-0.4348648191131143
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,s,169,0,71,1790.3000000000056,0.718842989805007
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,t,74,0,72,1903.7000000000055,-0.44713830644203045
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,94,0,73,1539.7000000000057,-0.20166855986370677
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,f,67,0,74,1774.7000000000055,-0.5330527177444437
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,l,56,0,75,2044.500000000005,-0.6680610783625218
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,o,135,0,76,966.7000000000046,0.30154442062185677
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,o,126,0,77,1216.3000000000052,0.19108303466161114
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,r,83,0,78,1249.3000000000052,-0.3366769204817848
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,84,0,79,1082.7000000000053,-0.3244034331528686
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,i,25,0,80,1907.3000000000047,-1.0485391855589234
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,n,85,0,81,1297.300000000004,-0.3121299458239524
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,100,0,82,842.3000000000038,-0.12802763589020968
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,d,75,0,83,824.7000000000038,-0.4348648191131143
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,a,126,0,84,1391.7000000000044,0.19108303466161114
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,p,75,0,85,461.700000000005,-0.4348648191131143
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,p,116,0,86,542.3000000000054,0.06834816137244928
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,l,136,0,87,830.3000000000058,0.31381790795077297
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,91,0,88,636.700000000006,-0.23848902185045534
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,d,103,0,89,544.7000000000056,-0.09120717390346113
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,83,0,90,440.7000000000058,-0.3366769204817848
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,s,107,0,91,411.00000000000574,-0.042113224587796386
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,h,76,0,92,171.00000000000497,-0.4225913317841981
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,a,67,0,93,298.2000000000047,-0.5330527177444437
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,d,101,0,94,283.20000000000465,-0.11575414856129349
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,100,0,95,308.7000000000049,-0.12802763589020968
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,s,134,0,96,681.3000000000052,0.2892709332929406
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,66,0,97,799.3000000000051,-0.5453262050733599
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,o,58,0,98,935.200000000005,-0.6435141037046894
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,f,60,0,99,1082.8000000000045,-0.618967129046857
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,110,0,100,1184.8000000000047,-0.005292762601047828
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,g,56,0,101,514.0000000000039,-0.6680610783625218
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,o,77,0,102,516.200000000004,-0.4103178444552819
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,l,91,0,103,499.7000000000044,-0.23848902185045534
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,d,52,0,104,587.7000000000043,-0.7171550276781865
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,100,0,105,443.70000000000414,-0.12802763589020968
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,a,41,0,106,632.7000000000039,-0.8521633882962646
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,n,110,0,107,929.7000000000043,-0.005292762601047828
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,d,68,0,108,895.200000000004,-0.5207792304155275
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,6,0,109,1829.0000000000034,-1.2817354448083311
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,g,202,0,110,5694.800000000005,1.123868071659241
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,r,124,0,111,5230.0000000000055,0.16653606000377877
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,67,0,112,5427.800000000005,-0.5330527177444437
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,152,0,113,5772.200000000006,0.5101937052134319
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,n,59,0,114,3572.700000000007,-0.6312406163757732
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,.,160,0,115,2220.3000000000065,0.6083816038447614
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,75,0,116,2416.300000000006,-0.4348648191131143
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,A,109,0,117,2021.5000000000066,-0.017566249929964015
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,150,0,118,1981.3000000000065,0.48564673055559954
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,g,150,0,119,1289.7000000000075,0.48564673055559954
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,101,0,120,1065.5000000000068,-0.11575414856129349
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,n,100,0,121,665.5000000000072,-0.12802763589020968
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,t,110,0,122,659.2000000000072,-0.005292762601047828
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,l,75,0,123,741.7000000000064,-0.4348648191131143
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,185,0,124,1735.700000000007,0.915218787067666
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,251,0,125,5245.700000000008,1.725268950776134
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,b,142,0,126,4670.300000000008,0.38745883192427005
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,r,151,0,127,4133.200000000008,0.49792021788451574
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,67,0,128,4489.200000000008,-0.5330527177444437
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,151,0,129,4281.800000000008,0.49792021788451574
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,z,201,0,130,2316.8000000000084,1.111594584330325
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,191,0,131,2787.2000000000085,0.9888597110411631
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,118,0,132,3024.8000000000084,0.09289513603028166
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,w,68,0,133,2985.700000000009,-0.5207792304155275
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,h,50,0,134,4763.300000000009,-0.7417020023360189
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,i,24,0,135,4356.200000000009,-1.0608126728878398
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,s,137,0,136,2217.8000000000093,0.32609139527968917
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,p,174,0,137,3925.8000000000093,0.7802104264495879
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,101,0,138,3770.700000000009,-0.11575414856129349
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,r,116,0,139,3084.3000000000093,0.06834816137244928
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,e,85,0,140,1193.300000000009,-0.3121299458239524
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,d,235,0,141,3819.7000000000094,1.5288931535134753
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,158,0,142,3616.500000000009,0.5838346291869291
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,t,117,0,143,3363.700000000009,0.08062164870136547
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,h,68,0,144,4453.300000000009,-0.5207792304155275
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,r,75,0,145,4711.300000000009,-0.4348648191131143
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,o,34,0,146,2299.3000000000093,-0.9380777995986779
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,u,84,0,147,893.3000000000094,-0.3244034331528686
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,g,76,0,148,380.8000000000093,-0.4225913317841981
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0,h,83,0,149,430.3000000000092,-0.3366769204817848
bfa78f42-2b6c-4048-aafb-048fbf8e9ef0,desktop,0, ,83,0,150,461.5000000000092,-0.3366769204817848
